schema_version,memory_cap_gib,stripe_degree,depth_span,chunk_rows,block_candidates,maximum_context,hardware_class,expert_allocation_overhead_factor,block,chunk,local_profile,inter_pod_profile,compute_slowdown,heterogeneity,jitter_fraction,activation_strategy,placement_family,target_pass_ms,exact_tok_s_per_user,total_physical_compute_work_ms,critical_path_compute_ms,network_critical_path_ms,total_network_bytes,network_bytes_per_accepted_token,worker_seconds_per_accepted_token,average_worker_utilization,p50_worker_utilization,p95_worker_utilization,active_workers,active_workers_per_token,active_workers_per_chunk,peak_simultaneous_workers,total_task_count,all_compute_resources_are_microworkers,evidence_class
experiment-019-worker-simulation-result-v1,20.0,8,2,1,16,4096,RTX_5090_PHYSICAL_SHARD_SERVICE,1.0137388288648792,16,1,very_fast_local,canonical_inter_pod,1.0,homogeneous,0.0,hybrid,D_depth_stripes_plus_E_exact_worker_wavefront,512.1572086399973,33.192933172106436,14608.16800000002,232.5169999999993,279.6402086399998,2398569712,141092336.0,0.8593040000000012,0.07585856448543558,0.07080052645610302,0.11092082478122837,376,376,376,92,118932,True,RTX 5090 physically measured shard service; conservative per-worker maximum across calibration and held-out attention layers + deterministic explicit-worker event model
experiment-019-worker-simulation-result-v1,20.0,8,2,1,16,4096,RTX_5090_PHYSICAL_SHARD_SERVICE,1.0137388288648792,16,1,very_fast_local,canonical_inter_pod,1.0,homogeneous,0.0,replicated_small,D_depth_stripes_plus_E_exact_worker_wavefront,512.1572086399973,33.192933172106436,14608.16800000002,232.5169999999993,279.6402086399998,2398569712,141092336.0,0.8593040000000012,0.07585856448543558,0.07080052645610302,0.11092082478122837,376,376,376,92,118932,True,RTX 5090 physically measured shard service; conservative per-worker maximum across calibration and held-out attention layers + deterministic explicit-worker event model
experiment-019-worker-simulation-result-v1,20.0,8,2,1,16,4096,RTX_5090_PHYSICAL_SHARD_SERVICE,1.0137388288648792,16,1,very_fast_local,canonical_inter_pod,1.0,homogeneous,0.0,hidden_sharded,D_depth_stripes_plus_E_exact_worker_wavefront,546.3355286400028,31.11640943857015,14608.16800000002,232.51699999999934,313.8185286399995,2398569712,141092336.0,0.8593040000000012,0.07111291248989661,0.06637130133247014,0.1039817054208702,376,376,376,66,126837,True,RTX 5090 physically measured shard service; conservative per-worker maximum across calibration and held-out attention layers + deterministic explicit-worker event model
experiment-019-worker-simulation-result-v1,20.0,8,2,1,16,4096,RTX_5090_PHYSICAL_SHARD_SERVICE,1.0137388288648792,16,1,canonical_fast_local,canonical_inter_pod,1.0,homogeneous,0.0,hybrid,D_depth_stripes_plus_E_exact_worker_wavefront,814.0364457599978,20.883585849929016,14608.16800000002,232.51699999999929,581.519445759997,2398569712,141092336.0,0.8593040000000012,0.04772699163613677,0.04454468861789859,0.069786678834708,376,376,376,57,118932,True,RTX 5090 physically measured shard service; conservative per-worker maximum across calibration and held-out attention layers + deterministic explicit-worker event model
experiment-019-worker-simulation-result-v1,20.0,8,2,1,16,4096,RTX_5090_PHYSICAL_SHARD_SERVICE,1.0137388288648792,16,1,canonical_fast_local,canonical_inter_pod,1.0,homogeneous,0.0,replicated_small,D_depth_stripes_plus_E_exact_worker_wavefront,814.0364457599978,20.883585849929016,14608.16800000002,232.51699999999929,581.519445759997,2398569712,141092336.0,0.8593040000000012,0.04772699163613677,0.04454468861789859,0.069786678834708,376,376,376,57,118932,True,RTX 5090 physically measured shard service; conservative per-worker maximum across calibration and held-out attention layers + deterministic explicit-worker event model
experiment-019-worker-simulation-result-v1,20.0,8,2,1,16,4096,RTX_5090_PHYSICAL_SHARD_SERVICE,1.0137388288648792,16,1,canonical_fast_local,canonical_inter_pod,1.0,homogeneous,0.0,hidden_sharded,D_depth_stripes_plus_E_exact_worker_wavefront,910.4997257599932,18.671065480893052,14608.16800000002,232.51699999999929,677.9827257599914,2398569712,141092336.0,0.8593040000000012,0.04267053524466315,0.03982538267074488,0.062393099517500494,376,376,376,65,126837,True,RTX 5090 physically measured shard service; conservative per-worker maximum across calibration and held-out attention layers + deterministic explicit-worker event model
experiment-019-worker-simulation-result-v1,20.0,8,2,1,16,4096,RTX_5090_PHYSICAL_SHARD_SERVICE,1.0137388288648792,16,1,commodity_fast_lan,canonical_inter_pod,1.0,homogeneous,0.0,hybrid,D_depth_stripes_plus_E_exact_worker_wavefront,1919.869919999989,8.854766577102316,14608.16800000002,232.51699999999929,1687.3529200000012,2398569712,141092336.0,0.8593040000000012,0.02023653281587856,0.018887217108959242,0.029589973470702895,376,376,376,40,118932,True,RTX 5090 physically measured shard service; conservative per-worker maximum across calibration and held-out attention layers + deterministic explicit-worker event model
experiment-019-worker-simulation-result-v1,20.0,8,2,1,16,4096,RTX_5090_PHYSICAL_SHARD_SERVICE,1.0137388288648792,16,1,commodity_fast_lan,canonical_inter_pod,1.0,homogeneous,0.0,replicated_small,D_depth_stripes_plus_E_exact_worker_wavefront,1919.869919999989,8.854766577102316,14608.16800000002,232.51699999999929,1687.3529200000012,2398569712,141092336.0,0.8593040000000012,0.02023653281587856,0.018887217108959242,0.029589973470702895,376,376,376,40,118932,True,RTX 5090 physically measured shard service; conservative per-worker maximum across calibration and held-out attention layers + deterministic explicit-worker event model
experiment-019-worker-simulation-result-v1,20.0,8,2,1,16,4096,RTX_5090_PHYSICAL_SHARD_SERVICE,1.0137388288648792,16,1,commodity_fast_lan,canonical_inter_pod,1.0,homogeneous,0.0,hidden_sharded,D_depth_stripes_plus_E_exact_worker_wavefront,2250.2781199999986,7.554621737156655,14608.16800000002,232.5169999999993,2017.7611200000001,2398569712,141092336.0,0.8593040000000012,0.017265203928791675,0.016114008165355145,0.025245279459056465,376,376,376,32,126837,True,RTX 5090 physically measured shard service; conservative per-worker maximum across calibration and held-out attention layers + deterministic explicit-worker event model
experiment-019-worker-simulation-result-v1,20.0,8,2,1,16,4096,RTX_5090_PHYSICAL_SHARD_SERVICE,1.0137388288648792,16,1,regional,regional,1.0,homogeneous,0.0,hybrid,D_depth_stripes_plus_E_exact_worker_wavefront,8116.743200000016,2.0944361033868812,14608.16800000002,232.51699999999937,7884.226200000021,2398569712,141092336.0,0.8593040000000012,0.004786588620704157,0.004467432208524218,0.006998977126687961,376,376,376,24,118932,True,RTX 5090 physically measured shard service; conservative per-worker maximum across calibration and held-out attention layers + deterministic explicit-worker event model
experiment-019-worker-simulation-result-v1,20.0,8,2,1,16,4096,RTX_5090_PHYSICAL_SHARD_SERVICE,1.0137388288648792,16,1,regional,regional,1.0,homogeneous,0.0,replicated_small,D_depth_stripes_plus_E_exact_worker_wavefront,8116.743200000016,2.0944361033868812,14608.16800000002,232.51699999999937,7884.226200000021,2398569712,141092336.0,0.8593040000000012,0.004786588620704157,0.004467432208524218,0.006998977126687961,376,376,376,24,118932,True,RTX 5090 physically measured shard service; conservative per-worker maximum across calibration and held-out attention layers + deterministic explicit-worker event model
experiment-019-worker-simulation-result-v1,20.0,8,2,1,16,4096,RTX_5090_PHYSICAL_SHARD_SERVICE,1.0137388288648792,16,1,regional,regional,1.0,homogeneous,0.0,hidden_sharded,D_depth_stripes_plus_E_exact_worker_wavefront,9690.700199999992,1.7542592020337204,14608.16800000002,232.51699999999934,9458.183199999994,2398569712,141092336.0,0.8593040000000012,0.004009154120596771,0.003741834877937926,0.0058622079754361,376,376,376,26,126837,True,RTX 5090 physically measured shard service; conservative per-worker maximum across calibration and held-out attention layers + deterministic explicit-worker event model
experiment-019-worker-simulation-result-v1,20.0,8,2,1,16,4096,RTX_5090_PHYSICAL_SHARD_SERVICE,1.0137388288648792,16,1,residential_wan,residential_wan,1.0,homogeneous,0.0,hybrid,D_depth_stripes_plus_E_exact_worker_wavefront,34567.9760000002,0.4917846506257671,14608.16800000002,232.5169999999993,34335.459000000104,2398569712,141092336.0,0.8593040000000012,0.0011239162697375658,0.0010489766597847614,0.0016433967669961308,376,376,376,18,118932,True,RTX 5090 physically measured shard service; conservative per-worker maximum across calibration and held-out attention layers + deterministic explicit-worker event model
experiment-019-worker-simulation-result-v1,20.0,8,2,1,16,4096,RTX_5090_PHYSICAL_SHARD_SERVICE,1.0137388288648792,16,1,residential_wan,residential_wan,1.0,homogeneous,0.0,replicated_small,D_depth_stripes_plus_E_exact_worker_wavefront,34567.9760000002,0.4917846506257671,14608.16800000002,232.5169999999993,34335.459000000104,2398569712,141092336.0,0.8593040000000012,0.0011239162697375658,0.0010489766597847614,0.0016433967669961308,376,376,376,18,118932,True,RTX 5090 physically measured shard service; conservative per-worker maximum across calibration and held-out attention layers + deterministic explicit-worker event model
experiment-019-worker-simulation-result-v1,20.0,8,2,1,16,4096,RTX_5090_PHYSICAL_SHARD_SERVICE,1.0137388288648792,16,1,residential_wan,residential_wan,1.0,homogeneous,0.0,hidden_sharded,D_depth_stripes_plus_E_exact_worker_wavefront,40764.920999999595,0.41702521636188544,14608.16800000002,232.5169999999993,40532.40399999975,2398569712,141092336.0,0.8593040000000012,0.0009530623311718992,0.0008895147864999018,0.0013935731655165167,376,376,376,17,126837,True,RTX 5090 physically measured shard service; conservative per-worker maximum across calibration and held-out attention layers + deterministic explicit-worker event model
